Audience Segments,Audience Segments
AuraCRM,AuraCRM
AuraCRM Industry Preset,AuraCRM Industry Preset
AuraCRM Settings,AuraCRM Settings
AuraCRM — Command Center,AuraCRM — Command Center
Auto Dialer Campaign,Auto Dialer Campaign
Auto Dialer Entry,Auto Dialer Entry
Auto Sold-Proof Posts,Auto Sold-Proof Posts
Auto-Assign on Lead Creation,Auto-Assign on Lead Creation
Auto-Assignment,Auto-Assignment
Auto-Classification Rules,Auto-Classification Rules
Auto-Classify,Auto-Classify
Auto-Dialer,Auto-Dialer
Auto-Dialer Enabled,Auto-Dialer Enabled
Auto-DM,Auto-DM
Auto-Flag Suspicious Activity,Auto-Flag Suspicious Activity
Auto-Generate Deal Rooms,Auto-Generate Deal Rooms
Auto-Generate Review Responses,Auto-Generate Review Responses
Auto-populate entries from this segment,Auto-populate entries from this segment
Automatically pause point accrual and notify admin,Automatically pause point accrual and notify admin
Automatically post 'Just Sold' content on opportunity win,Automatically post 'Just Sold' content on opportunity win
Automatically tag matching contacts with this classification,Automatically tag matching contacts with this classification
Automation & Sequences,Automation & Sequences
Automation Enabled,Automation Enabled
Automation Rules,Automation Rules
Automation rules evaluated,Automation rules evaluated
Available Variables,Available Variables
Avg Conversion %,Avg Conversion %
Avg Days in Pipeline,Avg Days in Pipeline
Avg Days in Stage,Avg Days in Stage
Avg Lead Score,Avg Lead Score
Avg Likes,Avg Likes
Avg Response (hrs),Avg Response (hrs)
Avg Response Time (min),Avg Response Time (min)
Avg Score,Avg Score
Avg Value,Avg Value
Avg Views,Avg Views
Badge Image,Badge Image
Badge Name,Badge Name
Badge Type,Badge Type
badges,badges
Badges,Badges
Badges & Achievements,Badges & Achievements
Base Points,Base Points
Base Points cannot be negative,Base Points cannot be negative
base_points × multiplier (including streak bonus),base_points × multiplier (including streak bonus)
Bayut,Bayut
Best Day,Best Day
Best Hour End,Best Hour End
Best Hour Start,Best Hour Start
Blacklisted,Blacklisted
Block,Block
Blog Article,Blog Article
bonus,bonus
Bonus Multiplier Condition,Bonus Multiplier Condition
Bonus Points on Earn,Bonus Points on Earn
bonus points!,bonus points!
Bot Name,Bot Name
Both,Both
Bounced,Bounced
Brand,Brand
Brand Name,Brand Name
Brand Safety Score,Brand Safety Score
Brand Voice Description,Brand Voice Description
Breach Time,Breach Time
BREACHED,BREACHED
Brief,Brief
Broadcast Name,Broadcast Name
Broadcasts,Broadcasts
Broker Detection Reason,Broker Detection Reason
Bronze,Bronze
Budget Adjustment History,Budget Adjustment History
Budget History,Budget History
Built-in Preset,Built-in Preset
Bulk Auto-Classify,Bulk Auto-Classify
Business,Business
Busy,Busy
Button Menu,Button Menu
C-Level,C-Level
Calendar Entry,Calendar Entry
Calendarific API Key,Calendarific API Key
Call,Call
Call Context Rule,Call Context Rule
Call Context Rules,Call Context Rules
Call Details,Call Details
Call Duration (sec),Call Duration (sec)
Call Guidance,Call Guidance
Call Log,Call Log
Call Script,Call Script
Call Script Template,Call Script Template
Call Type,Call Type
Call Window End,Call Window End
Call Window End must be after Call Window Start,Call Window End must be after Call Window Start
Call Window Start,Call Window Start
Callback Requested,Callback Requested
Calls Made,Calls Made
Campaign,Campaign
Campaign Brief,Campaign Brief
Campaign can only be started from Draft or Paused status,Campaign can only be started from Draft or Paused status
Campaign Name,Campaign Name
Campaign ROI,Campaign ROI
Campaign Sequence,Campaign Sequence
Campaign Sequence Step,Campaign Sequence Step
Campaign Sequences,Campaign Sequences
Campaign started,Campaign started
Campaign {0} does not exist,Campaign {0} does not exist
Campaigns,Campaigns
Campaigns & Marketing,Campaigns & Marketing
Cancelled,Cancelled
Cannot activate sequence without steps,Cannot activate sequence without steps
"Cap for streak multiplier (e.g., 3.0 = max 3× points)","Cap for streak multiplier (e.g., 3.0 = max 3× points)"
CAPS Capability Templates,CAPS Capability Templates
Carousel,Carousel
Carousel Copy,Carousel Copy
Casual,Casual
Category,Category
Celebrations & Animations,Celebrations & Animations
Challenge,Challenge
Challenge Complete:,Challenge Complete:
Challenge has no participants. Add agents to the participants table.,Challenge has no participants. Add agents to the participants table.
Challenge Name,Challenge Name
Challenge Participant,Challenge Participant
Challenges,Challenges
Challenges & Competitions,Challenges & Competitions
Change Segment,Change Segment
Channel,Channel
Chatbot Flow,Chatbot Flow
Chatbot Node,Chatbot Node
Chatbots,Chatbots
Check Condition,Check Condition
Classification,Classification
Classification Name,Classification Name
Classifications,Classifications
classified,classified
Classifying...,Classifying...
Clicks,Clicks
Closing,Closing
Cold (0-29),Cold (0-29)
Color,Color
"Comma-separated list: Facebook,Instagram,Twitter,LinkedIn","Comma-separated list: Facebook,Instagram,Twitter,LinkedIn"
"Comma-separated: residential, commercial, luxury, arabic, english","Comma-separated: residential, commercial, luxury, arabic, english"
Command Center,Command Center
Comment,Comment
Commenter Followers,Commenter Followers
Commenter Info,Commenter Info
Commenter Name,Commenter Name
Commenter Profile Url,Commenter Profile Url
Commenter Username,Commenter Username
Communication,Communication
Communication History,Communication History
Communication Template,Communication Template
Communication Templates,Communication Templates
Communications,Communications
Company,Company
Company Label,Company Label
Company Size,Company Size
Company-Wide,Company-Wide
Comparison Value,Comparison Value
Competitive Intel,Competitive Intel
Competitor,Competitor
Competitor Complaint,Competitor Complaint
Competitor Intel Entry,Competitor Intel Entry
Competitor Name,Competitor Name
Competitor Profile,Competitor Profile
Competitor Tracking,Competitor Tracking
Competitors,Competitors
Complete,Complete
complete,complete
Completed,Completed
Completed At,Completed At
Completed!,Completed!
Completion Rate,Completion Rate
Composite performance score 0-100,Composite performance score 0-100
Condition,Condition
Condition (Jinja),Condition (Jinja)
Condition Field,Condition Field
Condition Map,Condition Map
Condition Value,Condition Value
Conditions for automatically applying this classification,Conditions for automatically applying this classification
Confidence Score,Confidence Score
Configuration,Configuration
Configuration Data,Configuration Data
Congratulations Message,Congratulations Message
Consistency & Streaks,Consistency & Streaks
Contact,Contact
Contact Classification,Contact Classification
Contact DocType,Contact DocType
Contact Email,Contact Email
Contact Information,Contact Information
Contact is already enrolled in this sequence,Contact is already enrolled in this sequence
Contact Name,Contact Name
Contact Phone,Contact Phone
Contact Source,Contact Source
Contacted,Contacted
Contacts,Contacts
contacts,contacts
contains,contains
Content,Content
Content Asset Row,Content Asset Row
Content Body,Content Body
Content Calendar,Content Calendar
Content Calendar Entry,Content Calendar Entry
Content Created,Content Created
Content Piece,Content Piece
Content Template,Content Template
Content Topic Suggestions,Content Topic Suggestions
Content Type,Content Type
Context Panel Configuration,Context Panel Configuration
Context Rules,Context Rules
Context Rules determine what agents see during calls. Higher priority wins.,Context Rules determine what agents see during calls. Higher priority wins.
Contract Draft Url,Contract Draft Url
Conv,Conv
Conv. %,Conv. %
Conv. Rate,Conv. Rate
Conversations Count,Conversations Count
Conversion %,Conversion %
Conversion Rate,Conversion Rate
Conversions,Conversions
Conversions (MTD),Conversions (MTD)
Converted,Converted
Cool (30-59),Cool (30-59)
Cooldown (Minutes),Cooldown (Minutes)
Cooldown cannot be negative,Cooldown cannot be negative
Cost (USD),Cost (USD)
Cost/Lead,Cost/Lead
Could not load,Could not load
Could not load timeline,Could not load timeline
Count,Count
Counter-Ad Created,Counter-Ad Created
Counter-Content Scheduled,Counter-Content Scheduled
Create Deal Room,Create Deal Room
Create Lead,Create Lead
Create Task,Create Task
Created,Created
Created At,Created At
Created Leads Count,Created Leads Count
Created {0} entries from audience segment,Created {0} entries from audience segment
Criteria,Criteria
Criteria Type,Criteria Type
CRM Admin,CRM Admin
CRM Admin access required,CRM Admin access required
CRM Automation Rule,CRM Automation Rule
CRM Campaign ROI Link,CRM Campaign ROI Link
CRM Core,CRM Core
Crypto Whale,Crypto Whale
Crypto Whales,Crypto Whales
Cumulative points needed to reach this level,Cumulative points needed to reach this level
Current Active Leads,Current Active Leads
Current Daily Budget,Current Daily Budget
Current Market Price,Current Market Price
Current Progress,Current Progress
Current Status,Current Status
Current Step,Current Step
Currently applied industry preset,Currently applied industry preset
Custom,Custom
Custom Weights,Custom Weights
Customer,Customer
Customer Journey,Customer Journey
Customers,Customers
Customize labels per industry,Customize labels per industry
daily,daily
Daily,Daily
Daily Calls Target,Daily Calls Target
Daily Cap,Daily Cap
Daily Cap cannot be negative,Daily Cap cannot be negative
Daily Count,Daily Count
Daily Emails Target,Daily Emails Target
Daily Limit,Daily Limit
Daily Rebalancing,Daily Rebalancing
Daily Workload Rebalancing,Daily Workload Rebalancing
Dashboard,Dashboard
Data Driven,Data Driven
Data Source,Data Source
Data Sources,Data Sources
Date,Date
Day of Week,Day of Week
day streak,day streak
day streak!,day streak!
Days,Days
Deal,Deal
Deal Close Date,Deal Close Date
Deal Label,Deal Label
Deal Room,Deal Room
Deal Room Asset,Deal Room Asset
Deal Room Opened,Deal Room Opened
Deal Room Trigger Status,Deal Room Trigger Status
Deal Room View,Deal Room View
Deal Rooms,Deal Rooms
Deal Rooms & Resale,Deal Rooms & Resale
Deals above this value earn bonus points,Deals above this value earn bonus points
Default Call Script,Default Call Script
Default Distribution Method,Default Distribution Method
Default KPIs,Default KPIs
Default OSINT Segments,Default OSINT Segments
Default points awarded per occurrence,Default points awarded per occurrence
Default Response Time (Minutes),Default Response Time (Minutes)
Default Score Rules,Default Score Rules
Default SLA Policies,Default SLA Policies
Delay (Days),Delay (Days)
Delay (Hours),Delay (Hours)
Delay Unit,Delay Unit
Delay Value,Delay Value
Delete+Reply,Delete+Reply
Deliverables,Deliverables
Delivered Count,Delivered Count
Description,Description
Description of what this level unlocks,Description of what this level unlocks
Details,Details
Detected At,Detected At
Dialer,Dialer
Dialer Campaigns,Dialer Campaigns
Dialer Entries,Dialer Entries
Dialing,Dialing
Diamond,Diamond
Direction,Direction
Director,Director
Disc Guidance,Disc Guidance
Disc Profile,Disc Profile
Discovered,Discovered
Discovery Source,Discovery Source
Display,Display
Display Name,Display Name
Display Order,Display Order
Display ↑↓ indicators for position changes,Display ↑↓ indicators for position changes
Disposition,Disposition
Disqualification Reason,Disqualification Reason
Disqualified,Disqualified
Distribution Agent,Distribution Agent
Distribution Agents,Distribution Agents
Distribution Configuration,Distribution Configuration
Distribution Method,Distribution Method
Distribution Rules,Distribution Rules
Distribution Statistics,Distribution Statistics
DM,DM
DNC,DNC
Do Not Call,Do Not Call
DocType,DocType
Draft,Draft
Dubizzle,Dubizzle
Duplicate Blocked,Duplicate Blocked
Duplicate detected! This record matches: {0}. Saving is blocked by rule: {1},Duplicate detected! This record matches: {0}. Saving is blocked by rule: {1}
Duplicate Detection Enabled,Duplicate Detection Enabled
Duplicate detection strategies,Duplicate detection strategies
Duplicate Rule,Duplicate Rule
Duplicate Rules,Duplicate Rules
Duplicate Warning,Duplicate Warning
Duration,Duration
Duration Seconds,Duration Seconds
Dynamic,Dynamic
"e.g. 1.5 = 50% bonus, 2.0 = double points","e.g. 1.5 = 50% bonus, 2.0 = double points"
"e.g. 100 calls, 1000 points, 30 streak days","e.g. 100 calls, 1000 points, 30 streak days"
"e.g. source, territory, industry","e.g. source, territory, industry"
"Each filter must be [doctype, field, operator, value]. Got: {0}","Each filter must be [doctype, field, operator, value]. Got: {0}"
Earning Criteria,Earning Criteria
Educational,Educational
Either name or values is required,Either name or values is required
Email,Email
Email Found,Email Found
Email Newsletter,Email Newsletter
Email Open,Email Open
Email Opened,Email Opened
Email Template,Email Template
"Emoji (e.g. 🏆, 🔥, ⭐, 💎)","Emoji (e.g. 🏆, 🔥, ⭐, 💎)"
Emoji or icon class,Emoji or icon class
"Emoji or icon class (e.g. 📞, 🏆, ⭐)","Emoji or icon class (e.g. 📞, 🏆, ⭐)"
Empathetic,Empathetic
en,en
Enable Appointment Booking,Enable Appointment Booking
Enable Compliance Fields,Enable Compliance Fields
Enable Daily Point Caps,Enable Daily Point Caps
Enable Event Cooldowns,Enable Event Cooldowns
Enable Physical Location,Enable Physical Location
Enable Project Milestones,Enable Project Milestones
Enable Property Inventory,Enable Property Inventory
Enable Rental Management,Enable Rental Management
Enable Subscription Products,Enable Subscription Products
Enable/disable industry-specific features,Enable/disable industry-specific features
Enabled,Enabled
End Date,End Date
End Date must be after Start Date,End Date must be after Start Date
End Time,End Time
End Time must be after Start Time,End Time must be after Start Time
Eng. Rate %,Eng. Rate %
Engagement,Engagement
Engagement Rate,Engagement Rate
Engagements,Engagements
English,English
Enrichment,Enrichment
Enrichment Job,Enrichment Job
Enrichment Jobs,Enrichment Jobs
Enrichment Result,Enrichment Result
Enrichment Status,Enrichment Status
Enrolled At,Enrolled At
Enrollments,Enrollments
Entered At,Entered At
Entries,Entries
equals,equals
Error,Error
Error loading context:,Error loading context:
Error Log,Error Log
Error Message,Error Message
Escalate To,Escalate To
Escalated,Escalated
Escalation,Escalation
Europe/London,Europe/London
Event Count,Event Count
Event Key,Event Key
Event Type,Event Type
Events,Events
events,events
Exact,Exact
Exclude Keywords,Exclude Keywords
Execution Log,Execution Log
Executive Summary,Executive Summary
Exit Conditions,Exit Conditions
Exited,Exited
Expat,Expat
Expats,Expats
Expiry Date,Expiry Date
External Services,External Services
Extra points awarded when this badge is earned,Extra points awarded when this badge is earned
Facebook,Facebook
Facebook Page,Facebook Page
Facebook Page ID,Facebook Page ID
Facebook/Instagram Marketing API token,Facebook/Instagram Marketing API token
Failed,Failed
Failed to load 360° view.,Failed to load 360° view.
Failed to load gamification data,Failed to load gamification data
Failed to load manager data,Failed to load manager data
Failed to load workspace data,Failed to load workspace data
Fake Follower Score,Fake Follower Score
Fallback Message,Fallback Message
Family,Family
Family Office,Family Office
Feature Toggles,Feature Toggles
Fee,Fee
Field,Field
Field Name,Field Name
"Field name on the reference document (e.g. grand_total, duration)","Field name on the reference document (e.g. grand_total, duration)"
Field to Check,Field to Check
Field Visibility,Field Visibility
"Fieldname to check for duplicates (e.g., email_id, phone, company_name)","Fieldname to check for duplicates (e.g., email_id, phone, company_name)"
Filter JSON,Filter JSON
Filter JSON must be a list of filter arrays,Filter JSON must be a list of filter arrays
Filters,Filters
Final Points,Final Points
Final Response,Final Response
Finance,Finance
Financial Data,Financial Data
First Touch,First Touch
First Touch Date,First Touch Date
Flag if agent earns more than this many points in a single day,Flag if agent earns more than this many points in a single day
Flagged as Suspicious,Flagged as Suspicious
Follow Up,Follow Up
Followers Count,Followers Count
For pulling Google Business reviews,For pulling Google Business reviews
"Frappe filter format: [[doctype, field, operator, value], ...]","Frappe filter format: [[doctype, field, operator, value], ...]"
Free-form notes appended to the script,Free-form notes appended to the script
Friday,Friday
From Date,From Date
Full Call Script,Full Call Script
Full Name,Full Name
Fuzzy,Fuzzy
Fuzzy Threshold (%),Fuzzy Threshold (%)
Gamification,Gamification
Gamification Badge,Gamification Badge
Gamification Challenge,Gamification Challenge
Gamification Enabled,Gamification Enabled
Gamification Event,Gamification Event
Gamification Hub,Gamification Hub
Gamification Level,Gamification Level
Gamification Master Controls,Gamification Master Controls
Gamification Settings,Gamification Settings
General,General
General Settings,General Settings
Generate AI Content,Generate AI Content
Generated Content,Generated Content
Generated Image Url,Generated Image Url
Generated Output,Generated Output
Generating,Generating
geographic,geographic
Go to AuraCRM Workspace,Go to AuraCRM Workspace
Gold,Gold
Google,Google
Google Ads Customer ID,Google Ads Customer ID
Google Ads Developer Token,Google Ads Developer Token
Google Business URL,Google Business URL
Google CSE API Key,Google CSE API Key
Google CSE ID,Google CSE ID
Google CSE Queries,Google CSE Queries
Google Maps,Google Maps
Google Place ID,Google Place ID
Google Places API Key,Google Places API Key
Google Search,Google Search
greater_than,greater_than
Greeting Message,Greeting Message
Guidelines for AI-generated content tone and style,Guidelines for AI-generated content tone and style
HeyGen API Key,HeyGen API Key
Hidden until earned — adds surprise element,Hidden until earned — adds surprise element
High-Value Deal Threshold,High-Value Deal Threshold
Higher = more important (used for rule precedence),Higher = more important (used for rule precedence)
Higher number = higher priority in queue,Higher number = higher priority in queue
Higher priority rules override lower ones. First matching rule wins.,Higher priority rules override lower ones. First matching rule wins.
Higher weight = more leads (for weighted distribution),Higher weight = more leads (for weighted distribution)
Highlight Fields,Highlight Fields
Holiday checking API,Holiday checking API
Home,Home
Hot (80-100),Hot (80-100)
Hour of day when a new streak day begins (0-23),Hour of day when a new streak day begins (0-23)
Hours,Hours
How leads are assigned to agents,How leads are assigned to agents
How many consecutive missed days before streak resets to 0,How many consecutive missed days before streak resets to 0
How many times the event must occur to complete the challenge,How many times the event must occur to complete the challenge
Hub Dashboard,Hub Dashboard
Human Handoff Keywords,Human Handoff Keywords
Human Queue,Human Queue
Humorous,Humorous
Hunt Config,Hunt Config
Hunt Configs,Hunt Configs
Hunt Logs,Hunt Logs
Hunt Name,Hunt Name
Hunter,Hunter
Icon,Icon
"If checked, segment members are recalculated dynamically from filters","If checked, segment members are recalculated dynamically from filters"
"If unchecked, agents only see their own rank","If unchecked, agents only see their own rank"
If-then automation for CRM events,If-then automation for CRM events
Ignore,Ignore
Ignored,Ignored
Image,Image
Image generation,Image generation
Image Prompt,Image Prompt
Import,Import
In Progress,In Progress
in_list,in_list
Inactive,Inactive
Individual,Individual
Individual Contributor,Individual Contributor
Industry,Industry
Industry Preset,Industry Preset
Industry Terminology,Industry Terminology
Inflation Hedger,Inflation Hedger
Inflation Hedgers,Inflation Hedgers
Influencer,Influencer
Influencer Campaign,Influencer Campaign
Influencer Campaign Row,Influencer Campaign Row
Influencer Profile,Influencer Profile
Influencers,Influencers
Input,Input
Inspiring,Inspiring
Instagram,Instagram
Instagram Business Account ID,Instagram Business Account ID
Instagram Handle,Instagram Handle
Instructions shown before the call connects,Instructions shown before the call connects
Instructions/tips shown to agent before calling,Instructions/tips shown to agent before calling
Insufficient permissions,Insufficient permissions
Intel Entries,Intel Entries
Intel Type,Intel Type
Interaction Automation Rule,Interaction Automation Rule
Interaction Queue,Interaction Queue
Interaction Type,Interaction Type
Interactions,Interactions
Interested,Interested
Invalid JSON in filters: {0},Invalid JSON in filters: {0}
Invited,Invited
Is Active,Is Active
Is Broker Detected,Is Broker Detected
Is Competitor Review,Is Competitor Review
Is Default,Is Default
Is Verified,Is Verified
is_not_set,is_not_set
is_set,is_set
"Jinja variables: {{ lead_name }}, {{ company }}, {{ agent_name }}, {{ phone }}","Jinja variables: {{ lead_name }}, {{ company }}, {{ agent_name }}, {{ phone }}"
Journey,Journey
Journey Days,Journey Days
Journey Name,Journey Name
Journey Steps,Journey Steps
Journey Touchpoint,Journey Touchpoint
Journeys,Journeys
"JSON array of checklist items, e.g. [""Confirm email"",""Schedule follow-up"",""Update status""]","JSON array of checklist items, e.g. [""Confirm email"",""Schedule follow-up"",""Update status""]"
"JSON array of contact field names to display, e.g. [""company_name"",""territory"",""annual_revenue""]","JSON array of contact field names to display, e.g. [""company_name"",""territory"",""annual_revenue""]"
JSON array of field names to highlight prominently,JSON array of field names to highlight prominently
"JSON array of field names to show during call, e.g. [""company_name"",""territory"",""annual_revenue""]","JSON array of field names to show during call, e.g. [""company_name"",""territory"",""annual_revenue""]"
"JSON log of each step execution: [{step_idx, step_name, channel, status, sent_at, error}]","JSON log of each step execution: [{step_idx, step_name, channel, status, sent_at, error}]"
Key Fields,Key Fields
Key Message,Key Message
Keyword Filters,Keyword Filters
Language,Language
Last Attempt,Last Attempt
Last Calculated,Last Calculated
Last Call,Last Call
Last Checked,Last Checked
Last Price Check,Last Price Check
Last Profiled At,Last Profiled At
Last Roi Check,Last Roi Check
Last Step At,Last Step At
Last Step Name,Last Step Name
Last Synced,Last Synced
Last Touch,Last Touch
Last Updated,Last Updated
Last Viewed At,Last Viewed At
Lead,Lead
Lead Actions,Lead Actions
Lead Capture,Lead Capture
Lead Count,Lead Count
Lead Created,Lead Created
Lead Distribution Rule,Lead Distribution Rule
"Lead field to evaluate (e.g. source, industry, company_name)","Lead field to evaluate (e.g. source, industry, company_name)"
Lead Label,Lead Label
Lead Management,Lead Management
Lead Metrics,Lead Metrics
Lead Name,Lead Name
Lead name is required,Lead name is required
Lead Owner,Lead Owner
Lead Profiles,Lead Profiles
Lead Score,Lead Score
Lead Score Changed,Lead Score Changed
Lead Score Distribution,Lead Score Distribution
Lead Score Log,Lead Score Log
Lead Scoring,Lead Scoring
Lead scoring criteria and weights,Lead scoring criteria and weights
Lead Scoring Enabled,Lead Scoring Enabled
Lead Scoring Rule,Lead Scoring Rule
Lead Segment,Lead Segment
Lead Targeted,Lead Targeted
Lead {0} not found,Lead {0} not found
Leaderboard,Leaderboard
Leaderboard Configuration,Leaderboard Configuration
Leaderboard Period,Leaderboard Period
Leads,Leads
Leads (MTD),Leads (MTD)
Leads Assigned,Leads Assigned
Leads Contacted,Leads Contacted
Leads Converted,Leads Converted
Leads Created,Leads Created
Leads Disqualified,Leads Disqualified
Leads Gen.,Leads Gen.
Leads Generated,Leads Generated
left,left
less_than,less_than
Level Color,Level Color
Level Name,Level Name
Level Number,Level Number
Level Perks,Level Perks
Level Progression,Level Progression
Level Up!,Level Up!
levels,levels
Levels,Levels
Lifestyle,Lifestyle
Linear,Linear
Link to AZ Call Log or Communication,Link to AZ Call Log or Communication
LinkedIn,LinkedIn
LinkedIn Access Token,LinkedIn Access Token
LinkedIn Organization ID,LinkedIn Organization ID
LinkedIn Sales Nav URL,LinkedIn Sales Nav URL
Linkedin Url,Linkedin Url
List,List
List Members,List Members
List Name,List Name
Lists,Lists
load_based,load_based
Loading 360° view…,Loading 360° view…
Loading badges...,Loading badges...
Loading call context...,Loading call context...
Loading challenges...,Loading challenges...
Loading Gamification Hub...,Loading Gamification Hub...
Loading...,Loading...
Loading…,Loading…
Lookback Window Days,Lookback Window Days
Lower number = higher priority,Lower number = higher priority
Lusha,Lusha
Lusha API Key,Lusha API Key
Lusha enrichment API key,Lusha enrichment API key
Luxury,Luxury
Lv.,Lv.
Manager,Manager
Manual,Manual
manual_pool,manual_pool
Marketing,Marketing
Marketing List,Marketing List
Marketing List Member,Marketing List Member
Marketing Lists,Marketing Lists
Marketing Manager,Marketing Manager
Marketing Mgr,Marketing Mgr
Master toggle for the entire gamification system,Master toggle for the entire gamification system
Match Field 1,Match Field 1
Match Field 2,Match Field 2
Match Field 3,Match Field 3
Match Fields,Match Fields
Match Type,Match Type
Matched Rule,Matched Rule
Max Concurrent Calls,Max Concurrent Calls
Max Concurrent Leads,Max Concurrent Leads
Max History Items,Max History Items
Max Level!,Max Level!
Max Open Items,Max Open Items
Max Points Per Occurrence,Max Points Per Occurrence
Max Results Per Run,Max Results Per Run
Max Streak Multiplier,Max Streak Multiplier
Maximum concurrent open leads/opportunities,Maximum concurrent open leads/opportunities
Maximum Lead Score,Maximum Lead Score
Maximum times this event can earn points per day. 0 = unlimited.,Maximum times this event can earn points per day. 0 = unlimited.
Media Asset,Media Asset
Media Assets,Media Assets
Member,Member
Member Count,Member Count
Member not found in list,Member not found in list
Members,Members
Mention,Mention
Merge,Merge
Merge Suggestion,Merge Suggestion
Message,Message
Messages,Messages
Messages Sent,Messages Sent
Meta,Meta
Meta Access Token,Meta Access Token
Meta Ad Account ID,Meta Ad Account ID
Meta Page Access Token,Meta Page Access Token
Metadata,Metadata
Metrics,Metrics
Milestone,Milestone
Minimum minutes between earning points from this event. 0 = no cooldown.,Minimum minutes between earning points from this event. 0 = no cooldown.
Minimum Points,Minimum Points
Minutes,Minutes
Mixed,Mixed
mixed,mixed
Model for quality content generation,Model for quality content generation
"Model for quick tasks (profiling, tagging)","Model for quick tasks (profiling, tagging)"
Model Name,Model Name
Model Type,Model Type
Model Used,Model Used
